filename,x,y,x2,y2,class
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_35_000.jpg,748,220,897,611,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_18_35_000.jpg,333,203,543,717,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_18_35_000.jpg,231,228,356,709,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_18_35_000.jpg,1353,0,1812,1079,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_18_35_000.jpg,579,197,742,692,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_27_30_000.jpg,938,131,1225,874,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_27_30_000.jpg,1202,338,1278,587,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_27_30_000.jpg,695,230,867,621,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_27_30_000.jpg,1485,66,1914,1079,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_47_000.jpg,1214,308,1339,609,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_47_000.jpg,738,172,947,702,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_47_000.jpg,1046,250,1185,607,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_47_000.jpg,1475,258,1562,573,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_40_40_000.jpg,1103,277,1265,614,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_40_40_000.jpg,736,224,851,603,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_40_40_000.jpg,1626,112,1919,1067,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_15_23_43_000.jpg,803,199,926,572,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_15_23_43_000.jpg,933,241,967,340,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_15_23_43_000.jpg,983,243,1017,339,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_24_000.jpg,1029,217,1186,623,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_24_000.jpg,1230,154,1415,653,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_24_000.jpg,799,216,973,678,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_24_000.jpg,1416,106,1757,1058,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_24_000.jpg,1190,202,1270,634,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_24_000.jpg,636,186,769,639,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_17_000.jpg,948,170,1129,688,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_17_000.jpg,1567,91,1919,1064,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_17_000.jpg,1116,343,1173,531,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_17_000.jpg,1193,325,1295,613,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_17_000.jpg,1390,168,1553,677,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_17_000.jpg,751,219,891,583,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_56_000.jpg,1010,118,1325,990,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_56_000.jpg,712,241,869,623,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_56_000.jpg,1328,191,1473,656,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_56_000.jpg,1554,86,1903,1022,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_03_000.jpg,860,131,1219,864,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_03_000.jpg,621,399,776,596,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_03_000.jpg,1524,101,1888,1056,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_37_03_000.jpg,744,214,864,572,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_16_10_18_000.jpg,1117,201,1322,638,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_16_10_18_000.jpg,3,87,438,917,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_16_10_18_000.jpg,882,240,952,394,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_20_17_35_000.jpg,397,370,488,585,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_13_000.jpg,929,118,1339,1001,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_13_000.jpg,1501,83,1907,1015,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_13_000.jpg,1311,213,1495,653,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_13_000.jpg,688,236,809,625,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_51_36_000.jpg,791,283,998,687,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_51_36_000.jpg,1481,128,1804,1026,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_41_01_000.jpg,1022,236,1189,630,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_41_01_000.jpg,727,232,849,610,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_41_01_000.jpg,1301,44,1800,1061,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_56_000.jpg,1021,205,1161,627,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_56_000.jpg,718,229,858,620,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_32_56_000.jpg,1497,121,1829,1032,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_08_000.jpg,724,225,883,620,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_08_000.jpg,1512,97,1900,1009,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_08_000.jpg,1026,233,1185,723,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_16_03_39_000.jpg,1281,309,1591,925,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_16_03_39_000.jpg,507,418,575,486,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_08_30_000.jpg,931,178,1111,656,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_08_30_000.jpg,1494,151,1706,701,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_08_30_000.jpg,1129,249,1174,345,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_08_30_000.jpg,1197,255,1250,375,person
/content/drive/MyDrive/TFM/OriginalInput/PresaDeHornos_frame_11_04_37_000.jpg,1368,411,1573,882,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_52_26_000.jpg,1469,122,1916,1036,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_52_26_000.jpg,770,224,956,704,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_52_26_000.jpg,674,226,822,624,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_24_22_000.jpg,853,215,1037,710,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_24_22_000.jpg,1479,32,1856,1045,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_24_22_000.jpg,1372,271,1481,622,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_24_22_000.jpg,1319,368,1388,554,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_30_14_000.jpg,708,240,874,629,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_30_14_000.jpg,1419,79,1737,1066,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_16_000.jpg,1010,192,1202,633,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_16_000.jpg,1594,50,1919,1049,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_16_000.jpg,1339,269,1455,621,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_16_000.jpg,1256,344,1340,574,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_55_000.jpg,949,210,1126,677,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_55_000.jpg,1045,20,1528,1071,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_55_000.jpg,711,222,869,621,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_55_000.jpg,1617,130,1919,1035,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_19_41_31_000.jpg,1017,355,1088,534,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_16_18_41_000.jpg,1108,203,1228,572,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_16_18_41_000.jpg,1358,304,1426,397,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_28_06_000.jpg,670,255,839,626,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_28_06_000.jpg,1476,44,1835,1057,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_28_06_000.jpg,1396,282,1507,616,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_28_06_000.jpg,912,220,1130,709,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_28_06_000.jpg,1190,322,1295,607,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_29_58_000.jpg,742,49,1060,941,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_29_58_000.jpg,1460,92,1755,1011,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_29_58_000.jpg,669,223,806,618,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_29_58_000.jpg,1337,272,1452,612,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_47_000.jpg,1240,87,1686,1068,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_47_000.jpg,832,210,1064,837,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_47_000.jpg,1106,310,1203,592,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_44_47_000.jpg,749,223,847,599,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_38_000.jpg,1587,101,1912,1058,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_38_000.jpg,718,229,869,627,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_38_000.jpg,1229,340,1343,599,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_38_000.jpg,1023,168,1214,671,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_19_22_16_000.jpg,804,360,944,762,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_36_000.jpg,1039,239,1192,605,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_36_000.jpg,1574,96,1915,1060,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_36_000.jpg,722,218,846,613,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_36_000.jpg,817,227,909,544,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_15_19_000.jpg,1415,34,1717,900,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_15_19_000.jpg,936,240,992,430,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_15_19_000.jpg,723,251,817,387,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_15_19_000.jpg,987,208,1105,576,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_15_19_000.jpg,1236,262,1313,381,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_19_34_52_000.jpg,448,323,590,675,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_19_34_52_000.jpg,604,368,651,477,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_19_34_52_000.jpg,648,366,685,479,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_14_44_20_000.jpg,837,210,962,512,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_14_44_20_000.jpg,1506,201,1630,549,person
/content/drive/MyDrive/TFM/OriginalInput/PresaDeHornos_frame_10_38_51_000.jpg,1212,438,1350,842,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_26_000.jpg,994,292,1123,606,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_26_000.jpg,709,213,846,624,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_26_000.jpg,1247,25,1654,1066,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_26_000.jpg,1609,81,1919,1027,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_34_26_000.jpg,1120,313,1222,578,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_43_49_000.jpg,903,202,1063,632,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_43_49_000.jpg,718,245,843,613,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_43_49_000.jpg,1131,346,1187,516,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_43_49_000.jpg,1500,134,1912,1035,person
/content/drive/MyDrive/TFM/OriginalInput/PresaDeHornos_frame_09_59_20_000.jpg,1032,437,1121,715,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_04_000.jpg,867,185,1066,792,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_04_000.jpg,723,222,845,607,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_04_000.jpg,1047,34,1498,1055,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_04_000.jpg,1558,119,1919,1034,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_58_19_000.jpg,269,139,597,820,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_58_19_000.jpg,825,239,870,393,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_58_19_000.jpg,950,203,1043,483,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_58_19_000.jpg,1422,266,1476,424,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_58_19_000.jpg,1327,239,1379,415,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_58_19_000.jpg,739,248,814,391,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_15_53_56_000.jpg,894,296,1137,939,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_15_53_56_000.jpg,692,353,806,654,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_03_000.jpg,738,226,904,617,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_03_000.jpg,960,102,1278,893,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_03_000.jpg,1529,112,1881,1046,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_46_03_000.jpg,1335,216,1471,662,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_09_000.jpg,1007,184,1226,811,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_09_000.jpg,718,219,884,622,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_27_03_000.jpg,1367,219,1515,521,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_27_03_000.jpg,805,191,939,541,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_27_03_000.jpg,1032,256,1112,496,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_27_03_000.jpg,1100,252,1150,412,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_27_03_000.jpg,1269,254,1314,388,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_13_27_03_000.jpg,1176,250,1216,388,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_51_06_000.jpg,858,0,1232,1079,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_51_06_000.jpg,1321,153,1620,1063,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_51_06_000.jpg,674,223,792,640,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_49_55_000.jpg,1047,160,1311,831,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_49_55_000.jpg,775,208,1014,836,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_49_55_000.jpg,701,215,845,620,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_49_55_000.jpg,1476,97,1788,1052,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_55_000.jpg,921,148,1217,803,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_55_000.jpg,1336,206,1465,667,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_55_000.jpg,1521,94,1872,1054,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_26_15_000.jpg,687,236,866,629,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_26_15_000.jpg,1391,271,1493,612,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_26_15_000.jpg,1530,78,1885,1071,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_26_15_000.jpg,922,278,1003,588,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_26_15_000.jpg,1165,274,1286,653,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_12_40_17_000.jpg,996,309,1211,859,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_12_40_17_000.jpg,1298,298,1775,1079,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_12_40_17_000.jpg,1275,361,1366,481,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_22_000.jpg,1044,289,1170,593,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_22_000.jpg,1545,98,1856,1009,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_48_22_000.jpg,726,228,877,619,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_17_59_10_000.jpg,817,347,928,645,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_17_59_10_000.jpg,1094,265,1364,1079,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_17_59_10_000.jpg,339,380,361,437,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_17_59_10_000.jpg,767,377,805,479,person
/content/drive/MyDrive/TFM/OriginalInput/ParqueSur_frame_17_59_10_000.jpg,800,368,831,473,person
/content/drive/MyDrive/TFM/OriginalInput/PresaDeHornos_frame_10_47_33_000.jpg,1491,418,1690,982,person
/content/drive/MyDrive/TFM/OriginalInput/PresaDeHornos_frame_11_08_58_000.jpg,1232,412,1405,869,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_16_47_000.jpg,677,171,895,785,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_16_47_000.jpg,902,349,988,571,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_16_47_000.jpg,1290,37,1645,1071,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_16_47_000.jpg,244,238,388,699,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_14_30_000.jpg,816,308,1143,1078,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_14_30_000.jpg,517,362,634,744,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_39_57_000.jpg,1076,179,1281,639,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_39_57_000.jpg,1528,102,1853,1005,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_39_57_000.jpg,926,127,1027,236,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_39_57_000.jpg,1354,178,1527,675,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_40_28_000.jpg,712,195,890,633,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_40_28_000.jpg,324,66,604,823,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_40_28_000.jpg,1353,237,1423,429,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_40_28_000.jpg,1439,241,1534,430,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_40_28_000.jpg,1149,254,1200,394,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_30_54_000.jpg,905,175,1036,575,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_30_54_000.jpg,1515,327,1651,447,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_30_54_000.jpg,1207,229,1260,412,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_30_54_000.jpg,1155,248,1213,406,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_30_54_000.jpg,828,227,871,373,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_18_30_54_000.jpg,1378,267,1429,422,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_47_24_000.jpg,697,234,864,625,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_47_24_000.jpg,928,185,1174,859,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_47_24_000.jpg,1284,187,1442,647,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_47_24_000.jpg,1566,104,1906,1014,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_47_24_000.jpg,1482,260,1567,549,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_17_12_000.jpg,723,215,966,715,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_17_12_000.jpg,650,349,715,553,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_17_12_000.jpg,286,238,466,698,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_17_12_000.jpg,125,194,271,554,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_17_12_000.jpg,1380,20,1807,1077,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_17_12_000.jpg,461,277,588,640,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_17_12_000.jpg,989,322,1081,554,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_57_17_000.jpg,1473,259,1524,430,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_57_17_000.jpg,848,185,960,572,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_57_17_000.jpg,1315,237,1367,402,person
/content/drive/MyDrive/TFM/OriginalInput/Ayagaures_frame_17_57_17_000.jpg,1359,243,1436,429,person
/content/drive/MyDrive/TFM/OriginalInput/PresaDeHornos_frame_10_47_31_000.jpg,995,435,1101,712,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_38_36_000.jpg,985,184,1192,751,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_38_36_000.jpg,1532,89,1875,1018,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_38_36_000.jpg,1182,373,1253,572,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_38_36_000.jpg,773,232,910,604,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_38_36_000.jpg,0,18,352,1048,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_38_36_000.jpg,1449,258,1559,574,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_38_36_000.jpg,1331,222,1483,649,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_35_53_000.jpg,1587,109,1890,997,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_35_53_000.jpg,727,225,875,606,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_33_000.jpg,1623,126,1918,1034,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_33_000.jpg,722,227,859,618,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_42_33_000.jpg,857,59,1177,906,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_15_000.jpg,1165,273,1326,620,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_15_000.jpg,1489,96,1871,1054,person
/content/drive/MyDrive/TFM/OriginalInput/Arucas_frame_01_45_15_000.jpg,875,253,1041,617,person
